,graph_name,apc,cyclo,npath
5309,com.puppycrawl.tools.checkstyle.checks.indentation.FooFieldClass:conditionFirst,"(1.00000000000000, 1.00000000000000)",1.0,1
5310,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionFifth,"(1.00000000000000, 1.00000000000000)",1.0,1
5311,com.puppycrawl.tools.checkstyle.checks.indentation.FooFieldClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
5312,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionFirst,"(1.00000000000000, 1.00000000000000)",1.0,1
5313,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionFourth,"(1.00000000000000, 1.00000000000000)",1.0,1
5314,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionNoArg,"(1.00000000000000, 1.00000000000000)",1.0,1
5315,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionSecond,"(1.00000000000000, 1.00000000000000)",1.0,1
5316,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionSixth,"(1.00000000000000, 1.00000000000000)",1.0,1
5317,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:conditionThird,"(1.00000000000000, 1.00000000000000)",1.0,1
5318,com.puppycrawl.tools.checkstyle.checks.indentation.FooIfClass:getString,"(1.00000000000000, 1.00000000000000)",1.0,1
5319,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:forbidCStyle,"(1.00000000000000, 1.00000000000000)",1.0,1
5320,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:getNonCompilablePath,"(1.00000000000000, 1.00000000000000)",1.0,1
5321,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:getPath,"(1.00000000000000, 1.00000000000000)",1.0,1
5322,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:test15Extensions,"(1.00000000000000, 1.00000000000000)",1.0,1
5323,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAnnotationClosingParenthesisEndsInSameIndentationAsOpening,"(1.00000000000000, 1.00000000000000)",1.0,1
5324,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAndroidStyle,"(1.00000000000000, 1.00000000000000)",1.0,1
5325,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAnnotationDefinition,"(1.00000000000000, 1.00000000000000)",1.0,1
5326,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAnnotations,"(1.00000000000000, 1.00000000000000)",1.0,1
5327,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAnonClassesFromGuava,"(1.00000000000000, 1.00000000000000)",1.0,1
5328,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAnonymousClassInMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
5329,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testAnonymousClasses,"(1.00000000000000, 1.00000000000000)",1.0,1
5330,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testArrays,"(1.00000000000000, 1.00000000000000)",1.0,1
5331,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testBraceAdjustment,"(1.00000000000000, 1.00000000000000)",1.0,1
5332,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testCaseLevel,"(1.00000000000000, 1.00000000000000)",1.0,1
5333,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testClassesAndMethods,"(1.00000000000000, 1.00000000000000)",1.0,1
5334,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testCorrectIfAndParameters,"(1.00000000000000, 1.00000000000000)",1.0,1
5335,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testDifficultAnnotations,"(1.00000000000000, 1.00000000000000)",1.0,1
5336,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testGetAcceptableTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
5337,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testGetRequiredTokens,"(1.00000000000000, 1.00000000000000)",1.0,1
5338,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testIndentationLevel,"(1.00000000000000, 1.00000000000000)",1.0,1
5339,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidArrayInitWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5340,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidAssignWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5341,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidBlockWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5342,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidClassDefWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5343,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidDoWhileWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5344,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidForWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5345,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidIfWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5346,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidImportIndent,"(1.00000000000000, 1.00000000000000)",1.0,1
5347,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidInvalidAnonymousClass,"(1.00000000000000, 1.00000000000000)",1.0,1
5348,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidLabelWithWhileLoop,"(1.00000000000000, 1.00000000000000)",1.0,1
5349,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidMethodWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5350,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidSwitchWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5351,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidWhileWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5352,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidLabel,"(1.00000000000000, 1.00000000000000)",1.0,1
5353,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidTryWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5354,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testLabels,"(1.00000000000000, 1.00000000000000)",1.0,1
5355,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testLambda1,"(1.00000000000000, 1.00000000000000)",1.0,1
5356,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testLambda2,"(1.00000000000000, 1.00000000000000)",1.0,1
5357,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testMembers,"(1.00000000000000, 1.00000000000000)",1.0,1
5358,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testMethodCallLineWrap,"(1.00000000000000, 1.00000000000000)",1.0,1
5359,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testPackageDeclaration2,"(1.00000000000000, 1.00000000000000)",1.0,1
5360,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testPackageDeclaration,"(1.00000000000000, 1.00000000000000)",1.0,1
5361,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testPackageDeclaration3,"(1.00000000000000, 1.00000000000000)",1.0,1
5362,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testSeparatedLineWithJustSpaces,"(1.00000000000000, 1.00000000000000)",1.0,1
5363,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testSeparatedStatements,"(1.00000000000000, 1.00000000000000)",1.0,1
5364,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testSwitchCustom,"(1.00000000000000, 1.00000000000000)",1.0,1
5365,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testStrictCondition,"(1.00000000000000, 1.00000000000000)",1.0,1
5366,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testSynchronizedMethod,"(1.00000000000000, 1.00000000000000)",1.0,1
5367,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testSynchronizedStatement,"(1.00000000000000, 1.00000000000000)",1.0,1
5368,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testTabs,"(1.00000000000000, 1.00000000000000)",1.0,1
5369,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testThrowsIndentProperty,"(1.00000000000000, 1.00000000000000)",1.0,1
5370,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testThrowsIndentationLevel,"(1.00000000000000, 1.00000000000000)",1.0,1
5371,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testTryResources,"(1.00000000000000, 1.00000000000000)",1.0,1
5372,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testThrowsIndentationLevel2,"(1.00000000000000, 1.00000000000000)",1.0,1
5373,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testTwoStatementsPerLine,"(1.00000000000000, 1.00000000000000)",1.0,1
5374,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidArrayInitDefaultIndentWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5375,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidArrayInitWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5376,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidAssignWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5377,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidBlockWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5378,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidClassDefWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5379,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidDoWhileWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5380,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidDotWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5381,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidCommaWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5382,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidForWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5383,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidMethodWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5384,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidSwitchWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5385,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidLabel,"(1.00000000000000, 1.00000000000000)",1.0,1
5386,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidInterfaceDefWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5387,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidWhileWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5388,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidTryWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5389,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidIfWithChecker,"(1.00000000000000, 1.00000000000000)",1.0,1
5390,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testZeroCaseLevel,"(1.00000000000000, 1.00000000000000)",1.0,1
5391,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:verifyWarns,"(1.00000000000000, 1.00000000000000)",1.0,1
5392,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCorrectClassInput:run,"(1.00000000000000, 1.00000000000000)",1.0,1
5393,com.puppycrawl.tools.checkstyle.checks.indentation.InputAndroidStyleCorrect:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
5394,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:verify,"(1.00000000000000, 1.00000000000000)",1.0,1
5395,com.puppycrawl.tools.checkstyle.checks.indentation.InputAnonymousClassInMethod:walkDir,"(1.00000000000000, 1.00000000000000)",1.0,1
5396,com.puppycrawl.tools.checkstyle.checks.indentation.InputAnonymousClasses:foo2,"(1.00000000000000, 1.00000000000000)",1.0,1
5397,com.puppycrawl.tools.checkstyle.checks.indentation.InputAnonymousClasses:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
5398,com.puppycrawl.tools.checkstyle.checks.indentation.InputAnonymousClasses:InputAnonymousClasses,"(1.00000000000000, 1.00000000000000)",1.0,1
5399,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo11,"(1.00000000000000, 1.00000000000000)",1.0,1
5400,com.puppycrawl.tools.checkstyle.checks.indentation.InputArrays:asBytes,"(1.00000000000000, 1.00000000000000)",1.0,1
5401,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo12,"(1.00000000000000, 1.00000000000000)",1.0,1
5402,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo13,"(1.00000000000000, 1.00000000000000)",1.0,1
5403,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo14,"(1.00000000000000, 1.00000000000000)",1.0,1
5404,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo15,"(1.00000000000000, 1.00000000000000)",1.0,1
5405,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo16,"(1.00000000000000, 1.00000000000000)",1.0,1
5406,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo18,"(1.00000000000000, 1.00000000000000)",1.0,1
5407,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo19,"(1.00000000000000, 1.00000000000000)",1.0,1
5408,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo17,"(1.00000000000000, 1.00000000000000)",1.0,1
5409,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo1,"(1.00000000000000, 1.00000000000000)",1.0,1
5410,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo20,"(1.00000000000000, 1.00000000000000)",1.0,1
5411,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo23,"(1.00000000000000, 1.00000000000000)",1.0,1
5412,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo24,"(1.00000000000000, 1.00000000000000)",1.0,1
5413,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo25,"(1.00000000000000, 1.00000000000000)",1.0,1
5414,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo26,"(1.00000000000000, 1.00000000000000)",1.0,1
5415,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo27,"(1.00000000000000, 1.00000000000000)",1.0,1
5416,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo28,"(1.00000000000000, 1.00000000000000)",1.0,1
5417,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo2,"(1.00000000000000, 1.00000000000000)",1.0,1
5418,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo29,"(1.00000000000000, 1.00000000000000)",1.0,1
5419,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo30,"(1.00000000000000, 1.00000000000000)",1.0,1
5420,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo31,"(1.00000000000000, 1.00000000000000)",1.0,1
5421,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo32,"(1.00000000000000, 1.00000000000000)",1.0,1
5422,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo33,"(1.00000000000000, 1.00000000000000)",1.0,1
5423,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo34,"(1.00000000000000, 1.00000000000000)",1.0,1
5424,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo35,"(1.00000000000000, 1.00000000000000)",1.0,1
5425,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo36,"(1.00000000000000, 1.00000000000000)",1.0,1
5426,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo37,"(1.00000000000000, 1.00000000000000)",1.0,1
5427,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo38,"(1.00000000000000, 1.00000000000000)",1.0,1
5428,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo39,"(1.00000000000000, 1.00000000000000)",1.0,1
5429,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo3,"(1.00000000000000, 1.00000000000000)",1.0,1
5430,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo40,"(1.00000000000000, 1.00000000000000)",1.0,1
5431,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo41,"(1.00000000000000, 1.00000000000000)",1.0,1
5432,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo43,"(1.00000000000000, 1.00000000000000)",1.0,1
5433,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo44,"(1.00000000000000, 1.00000000000000)",1.0,1
5434,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo45,"(1.00000000000000, 1.00000000000000)",1.0,1
5435,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo46,"(1.00000000000000, 1.00000000000000)",1.0,1
5436,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo48,"(1.00000000000000, 1.00000000000000)",1.0,1
5437,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo49,"(1.00000000000000, 1.00000000000000)",1.0,1
5438,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo47,"(1.00000000000000, 1.00000000000000)",1.0,1
5439,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo4,"(1.00000000000000, 1.00000000000000)",1.0,1
5440,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo51,"(1.00000000000000, 1.00000000000000)",1.0,1
5441,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo52,"(1.00000000000000, 1.00000000000000)",1.0,1
5442,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo50,"(1.00000000000000, 1.00000000000000)",1.0,1
5443,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo55,"(1.00000000000000, 1.00000000000000)",1.0,1
5444,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo54,"(1.00000000000000, 1.00000000000000)",1.0,1
5445,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo53,"(1.00000000000000, 1.00000000000000)",1.0,1
5446,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo56,"(1.00000000000000, 1.00000000000000)",1.0,1
5447,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo57,"(1.00000000000000, 1.00000000000000)",1.0,1
5448,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo58,"(1.00000000000000, 1.00000000000000)",1.0,1
5449,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo61,"(1.00000000000000, 1.00000000000000)",1.0,1
5450,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo59,"(1.00000000000000, 1.00000000000000)",1.0,1
5451,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo62,"(1.00000000000000, 1.00000000000000)",1.0,1
5452,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo64,"(1.00000000000000, 1.00000000000000)",1.0,1
5453,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo65,"(1.00000000000000, 1.00000000000000)",1.0,1
5454,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo66,"(1.00000000000000, 1.00000000000000)",1.0,1
5455,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo72,"(1.00000000000000, 1.00000000000000)",1.0,1
5456,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo73,"(1.00000000000000, 1.00000000000000)",1.0,1
5457,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo74,"(1.00000000000000, 1.00000000000000)",1.0,1
5458,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo75,"(1.00000000000000, 1.00000000000000)",1.0,1
5459,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo7,"(1.00000000000000, 1.00000000000000)",1.0,1
5460,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo8,"(1.00000000000000, 1.00000000000000)",1.0,1
5461,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo9,"(1.00000000000000, 1.00000000000000)",1.0,1
5462,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInEmptyBlock:foo5,"(1.00000000000000, 1.00000000000000)",1.0,1
5463,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo70,"(n, '1.0*n + 1.0')",2.0,2
5464,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInEmptyBlock:foo6,"(1.00000000000000, 1.00000000000000)",1.0,1
5465,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInEmptyBlock:foo4,"(1.00000000000000, 1.00000000000000)",1.0,1
5466,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationCommentIsAtTheEndOfBlock:foo69,"(n, '1.0*n + 1.0')",2.0,2
5467,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInEmptyBlock:foo7,"(1.00000000000000, 1.00000000000000)",1.0,1
5468,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInEmptyBlock:foo8,"(1.00000000000000, 1.00000000000000)",1.0,1
5469,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInMultiblockStructures:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
5470,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo10,"(1.00000000000000, 1.00000000000000)",1.0,1
5471,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo11,"(1.00000000000000, 1.00000000000000)",1.0,1
5472,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo2,"(1.00000000000000, 1.00000000000000)",1.0,1
5473,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo12,"(1.00000000000000, 1.00000000000000)",1.0,1
5474,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo3,"(1.00000000000000, 1.00000000000000)",1.0,1
5475,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo4,"(1.00000000000000, 1.00000000000000)",1.0,1
5476,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo6,"(1.00000000000000, 1.00000000000000)",1.0,1
5477,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo5,"(1.00000000000000, 1.00000000000000)",1.0,1
5478,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationJavadoc:foo,"(1.00000000000000, 1.00000000000000)",1.0,1
5479,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationInSwitchBlock:foo9,"(1.00000000000000, 1.00000000000000)",1.0,1
5480,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:com,"(1.00000000000000, 1.00000000000000)",1.0,1
5481,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:foo10,"(1.00000000000000, 1.00000000000000)",1.0,1
5482,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:foid5,"(1.00000000000000, 1.00000000000000)",1.0,1
5483,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:foo11,"(1.00000000000000, 1.00000000000000)",1.0,1
5484,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:foo12,"(1.00000000000000, 1.00000000000000)",1.0,1
5485,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:foo13,"(1.00000000000000, 1.00000000000000)",1.0,1
5486,com.puppycrawl.tools.checkstyle.checks.indentation.InputCommentsIndentationSurroundingCode:foo1,"(1.00000000000000, 1.00000000000000)",1.0,1
