test_number, cfg_file, cyclomatic_complexity, npath_complexity, path_cplxty_class, path_cplxty_asym, path_cplxty
810,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_get_0_basic.dot,3,3,Constant,3.,3.
811,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_getFast_0_basic.dot,1,1,Constant,1.,1.
812,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_hashCode_0_basic.dot,5,5,Polynomial,1.*n,9. + 1.*n
813,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_<init>_0_basic.dot,1,1,Constant,1.,1.
814,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_isEmpty_0_basic.dot,3,3,Constant,3.,3.
815,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_keySet_0_basic.dot,1,1,Constant,1.,1.
816,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_put_0_basic.dot,4,4,Constant,4.,4.
817,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_putAll_0_basic.dot,4,4,Constant,4.,4.
818,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_remove_0_basic.dot,4,4,Constant,4.,4.
819,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_setFast_0_basic.dot,1,1,Constant,1.,1.
820,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_size_0_basic.dot,3,3,Constant,3.,3.
821,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap_values_0_basic.dot,1,1,Constant,1.,1.
822,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_add_0_basic.dot,1,1,Constant,1.,1.
823,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_addAll_0_basic.dot,1,1,Constant,1.,1.
824,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_clear_0_basic.dot,4,4,Constant,4.,4.
825,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_contains_0_basic.dot,3,3,Constant,3.,3.
826,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_containsAll_0_basic.dot,3,3,Constant,3.,3.
827,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_equals_0_basic.dot,4,4,Constant,4.,4.
828,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_hashCode_0_basic.dot,3,3,Constant,3.,3.
829,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_<init>_0_basic.dot,1,1,Constant,1.,1.
830,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_isEmpty_0_basic.dot,3,3,Constant,3.,3.
831,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_iterator_0_basic.dot,1,1,Constant,1.,1.
832,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_remove_0_basic.dot,4,4,Constant,4.,4.
833,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_removeAll_0_basic.dot,4,4,Constant,4.,4.
834,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_retainAll_0_basic.dot,4,4,Constant,4.,4.
835,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_size_0_basic.dot,3,3,Constant,3.,3.
836,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView_toArray_0_basic.dot,3,3,Constant,3.,3.
837,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView$CollectionViewIterator_hasNext_0_basic.dot,2,2,Constant,2.,2.
838,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView$CollectionViewIterator_<init>_0_basic.dot,1,1,Constant,1.,1.
839,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView$CollectionViewIterator_next_0_basic.dot,2,2,Constant,2.,2.
840,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$CollectionView$CollectionViewIterator_remove_0_basic.dot,5,5,Constant,5.,5.
841,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$EntrySet_get_0_basic.dot,1,1,Constant,1.,1.
842,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$EntrySet_<init>_0_basic.dot,1,1,Constant,1.,1.
843,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$EntrySet_iteratorNext_0_basic.dot,1,1,Constant,1.,1.
844,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$KeySet_get_0_basic.dot,1,1,Constant,1.,1.
845,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$KeySet_<init>_0_basic.dot,1,1,Constant,1.,1.
846,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$KeySet_iteratorNext_0_basic.dot,1,1,Constant,1.,1.
847,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$Values_get_0_basic.dot,1,1,Constant,1.,1.
848,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$Values_<init>_0_basic.dot,1,1,Constant,1.,1.
849,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WeakFastHashMap$Values_iteratorNext_0_basic.dot,1,1,Constant,1.,1.
850,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_contains_0_basic.dot,1,1,Constant,1.,1.
851,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_get_0_basic.dot,3,3,Constant,3.,3.
852,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_getDynaClass_0_basic.dot,2,2,Constant,2.,2.
853,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_getDynaProperty_0_basic.dot,2,2,Constant,2.,2.
854,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_getInstance_0_basic.dot,1,1,Constant,1.,1.
855,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_getPropertyUtils_0_basic.dot,3,4,Constant,4.,4.
856,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_<init>_0_basic.dot,2,2,Constant,2.,2.
857,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_remove_0_basic.dot,1,1,Constant,1.,1.
858,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaBean_set_0_basic.dot,3,3,Constant,3.,3.
859,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_access$000_0_basic.dot,1,1,Constant,1.,1.
860,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_access$100_0_basic.dot,1,1,Constant,1.,1.
861,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_clear_0_basic.dot,1,1,Constant,1.,1.
862,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_<clinit>_0_basic.dot,1,1,Constant,1.,1.
863,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_createDynaClass_0_basic.dot,3,4,Constant,4.,4.
864,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getBeanClass_0_basic.dot,1,1,Constant,1.,1.
865,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getClassesCache_0_basic.dot,1,1,Constant,1.,1.
866,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getDynaClassesMap_0_basic.dot,1,1,Constant,1.,1.
867,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getDynaProperties_0_basic.dot,1,1,Constant,1.,1.
868,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getDynaProperty_0_basic.dot,2,2,Constant,2.,2.
869,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getName_0_basic.dot,1,1,Constant,1.,1.
870,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getPropertyDescriptor_0_basic.dot,1,1,Constant,1.,1.
871,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_getPropertyUtilsBean_0_basic.dot,1,1,Constant,1.,1.
872,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_<init>_0_basic.dot,1,1,Constant,1.,1.
873,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_introspect_0_basic.dot,5,16,Polynomial,0.5*n^2.,15. + 5.5*n + 0.5*n^2.
874,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass_newInstance_0_basic.dot,1,1,Constant,1.,1.
875,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$1_<init>_0_basic.dot,1,1,Constant,1.,1.
876,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$1_initialValue_0_basic.dot,1,1,Constant,1.,1.
877,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_clear_0_basic.dot,1,1,Constant,1.,1.
878,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_containsKey_0_basic.dot,1,1,Constant,1.,1.
879,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_containsValue_0_basic.dot,1,1,Constant,1.,1.
880,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_entrySet_0_basic.dot,1,1,Constant,1.,1.
881,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_equals_0_basic.dot,1,1,Constant,1.,1.
882,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_get_0_basic.dot,1,1,Constant,1.,1.
883,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_hashCode_0_basic.dot,1,1,Constant,1.,1.
884,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_<init>_0_basic.dot,1,1,Constant,1.,1.
885,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_isEmpty_0_basic.dot,1,1,Constant,1.,1.
886,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_keySet_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
887,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_put_0_basic.dot,1,1,Constant,1.,1.
888,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_putAll_0_basic.dot,2,2,Polynomial,0.5*n,1. + 0.5*n
889,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_remove_0_basic.dot,1,1,Constant,1.,1.
890,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_size_0_basic.dot,1,1,Constant,1.,1.
891,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$2_values_0_basic.dot,1,1,Constant,1.,1.
892,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_access$200_0_basic.dot,1,1,Constant,1.,1.
893,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_equals_0_basic.dot,5,5,Constant,5.,5.
894,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_hashCode_0_basic.dot,1,1,Constant,1.,1.
895,../cfgs/apache_cfgs/commons-beanutils-1.9.2/org_apache_commons_beanutils_WrapDynaClass$CacheKey_<init>_0_basic.dot,1,1,Constant,1.,1.
